Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Editorial,Senior Editor,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Editorial,Senior Editor,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Editorial,Senior Editor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Editorial,Senior Editor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Editorial,Senior Editor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Editorial,Senior Editor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Event,Communications Program Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Coordinator,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Event,Event Planner,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,UK-LON,130.0,130.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,UK-LON,145.0,145.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-ES,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-FR,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-DE,190.0,190.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-IT,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,LATAM-BR,675.0,675.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,APAC-CN,740.0,740.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,NA-CA,160.0,160.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-CH,190.0,190.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Group Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,UK-LON,200.0,200.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-ES,165.0,165.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-FR,220.0,220.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-DE,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-IT,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,LATAM-BR,875.0,875.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,APAC-CN,1325.0,1325.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,NA-CA,195.0,195.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-CH,225.0,225.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Regional Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,UK-LON,110.0,110.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Analytics Supervisor,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,UK-LON,300.0,300.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-ES,250.0,250.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-FR,315.0,315.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-DE,300.0,300.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-IT,225.0,225.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,LATAM-BR,1500.0,1500.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,APAC-CN,3100.0,3100.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,NA-CA,300.0,300.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-CH,300.0,300.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Head of Analytics,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,UK-LON,80.0,80.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-ES,80.0,80.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-FR,115.0,115.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-DE,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-IT,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,LATAM-BR,420.0,420.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,APAC-CN,630.0,630.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,NA-CA,118.0,118.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-CH,120.0,120.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,UK-LON,130.0,130.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-ES,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-FR,175.0,175.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-DE,150.0,150.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-IT,127.0,127.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,LATAM-BR,640.0,640.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,APAC-CN,710.0,710.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,NA-CA,145.0,145.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-CH,150.0,150.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Associate Research Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Junior Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,UK-LON,180.0,180.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-ES,155.0,155.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-FR,200.0,200.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-DE,210.0,210.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-IT,145.0,145.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,LATAM-BR,790.0,790.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,APAC-CN,815.0,815.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,NA-CA,177.0,177.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-CH,210.0,210.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Research Director,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,NA-CA,122.0,122.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-CH,140.0,140.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Insights & Analytics - Senior Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,UK-LON,75.0,75.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-ES,75.0,75.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-FR,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-DE,95.0,95.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-IT,90.0,90.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,LATAM-BR,375.0,375.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,APAC-CN,510.0,510.0,CNY,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,NA-CA,95.0,95.0,CAD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-CH,95.0,95.0,CHF,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,APAC-IN,30.0,30.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,APAC-CN-USD,42.0,42.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,LATAM-MX,45.0,45.0,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Junior Analyst,FTE,Hour,EU-PL,47.5,47.5,USD,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,UK-LON,95.0,95.0,GBP,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,EU-ES,100.0,100.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,EU-FR,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,EU-DE,140.0,140.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,EU-IT,120.0,120.0,EUR,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,LATAM-BR,580.0,580.0,BRL,OP_Content Lab,Exact Rate Match
Insights & Analytics,Senior Analyst,FTE,Hour,APAC-CN,775.0,775.0,CNY,OP_Content Lab,Exact Rate Match
