48,445,,,,,,,,
Category | Function,Role,Resource type,Unit,Region,Rate_low,Rate_high,Currency,Source,Notes
Creative - Content,Designer - Content,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Creative - Content,Senior Art Director - Content,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Content,Senior Copywriter - Content,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Content,Senior Designer - Content,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Content,ACD - Content,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Creative - Content,CD - Content,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Creative - Content,ECD - Content,FTE,Day,UK-LON,1252.49,1252.49,GBP,EG_JH Resource Calc,
Creative - Content,Designer,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
Creative - Content,Designer - Content,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
Creative - Content,Senior Art Director - Content,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Content,Senior Copywriter - Content,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Content,Senior Designer - Content,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Content,ACD - Content,FTE,Day,US-AUS,924.35,924.35,USD,EG_JH Resource Calc,
Creative - Content,CD - Content,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Creative - Content,ECD - Content,FTE,Day,US-AUS,"1,561.45","1,561.45",USD,EG_JH Resource Calc,
Creative - Content,Designer,FTE,Day,US-SF,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Content,Designer - Content,FTE,Day,US-SF,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Content,Senior Art Director - Content,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,Senior Copywriter - Content,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,Senior Designer - Content,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,ACD - Content,FTE,Day,US-SF,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Creative - Content,CD - Content,FTE,Day,US-SF,"1,360.35","1,360.35",USD,EG_JH Resource Calc,
Creative - Content,ECD - Content,FTE,Day,US-SF,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Creative - Content,Designer,FTE,Day,US-SEA,470.17,470.17,USD,EG_JH Resource Calc,
Creative - Content,Designer - Content,FTE,Day,US-SEA,470.17,470.17,USD,EG_JH Resource Calc,
Creative - Content,Senior Art Director - Content,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Content,Senior Copywriter - Content,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Content,Senior Designer - Content,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Content,ACD - Content,FTE,Day,US-SEA,896.2,896.2,USD,EG_JH Resource Calc,
Creative - Content,CD - Content,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Creative - Content,ECD - Content,FTE,Day,US-SEA,"1,527.91","1,527.91",USD,EG_JH Resource Calc,
Creative - Content,Designer,FTE,Day,US-LA,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Content,Designer - Content,FTE,Day,US-LA,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Content,Senior Art Director - Content,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,Senior Copywriter - Content,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,Senior Designer - Content,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Content,ACD - Content,FTE,Day,US-LA,"1,043.46","1,043.46",USD,EG_JH Resource Calc,
Creative - Content,CD - Content,FTE,Day,US-LA,"1,360.35","1,360.35",USD,EG_JH Resource Calc,
Creative - Content,ECD - Content,FTE,Day,US-LA,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Creative - Editorial,Designer - Editorial,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Creative - Editorial,Developer,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Creative - Editorial,Sub Copy Editor,FTE,Day,UK-LON,377.36,436.69,GBP,EG_JH Resource Calc,
Creative - Editorial,Copywriter - Design,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Creative - Editorial,Editor,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Editorial,Senior Art Director - Editorial,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Editorial,Senior Copywriter - Editorial,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Editorial,Senior Designer - Editorial,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Creative - Editorial,CD - Editorial,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Creative - Editorial,ECD - Editorial,FTE,Day,UK-LON,1252.49,1252.49,GBP,EG_JH Resource Calc,
Creative - Editorial,Designer - Editorial,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
Creative - Editorial,Developer,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
Creative - Editorial,Sub Copy Editor,FTE,Day,US-AUS,494.65,583.55,USD,EG_JH Resource Calc,
Creative - Editorial,Copywriter - Design,FTE,Day,US-AUS,583.55,711.96,USD,EG_JH Resource Calc,
Creative - Editorial,Editor,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Art Director - Editorial,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Copywriter - Editorial,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Designer - Editorial,FTE,Day,US-AUS,711.96,711.96,USD,EG_JH Resource Calc,
Creative - Editorial,CD - Editorial,FTE,Day,US-AUS,"1,215.73","1,215.73",USD,EG_JH Resource Calc,
Creative - Editorial,ECD - Editorial,FTE,Day,US-AUS,"1,561.45","1,561.45",USD,EG_JH Resource Calc,
Creative - Editorial,Designer - Editorial,FTE,Day,US-SF,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Developer,FTE,Day,US-SF,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Sub Copy Editor,FTE,Day,US-SF,546.23,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Copywriter - Design,FTE,Day,US-SF,653.47,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Editor,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Art Director - Editorial,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Copywriter - Editorial,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Designer - Editorial,FTE,Day,US-SF,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,CD - Editorial,FTE,Day,US-SF,"1,360.37","1,360.37",USD,EG_JH Resource Calc,
Creative - Editorial,ECD - Editorial,FTE,Day,US-SF,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Creative - Editorial,Designer - Editorial,FTE,Day,US-SEA,470.17,470.17,USD,EG_JH Resource Calc,
Creative - Editorial,Developer,FTE,Day,US-SEA,470.17,470.17,USD,EG_JH Resource Calc,
Creative - Editorial,Sub Copy Editor,FTE,Day,US-SEA,470.17,558.32,USD,EG_JH Resource Calc,
Creative - Editorial,Copywriter - Design,FTE,Day,US-SEA,558.32,685.64,USD,EG_JH Resource Calc,
Creative - Editorial,Editor,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Art Director - Editorial,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Copywriter - Editorial,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Designer - Editorial,FTE,Day,US-SEA,685.64,685.64,USD,EG_JH Resource Calc,
Creative - Editorial,CD - Editorial,FTE,Day,US-SEA,"1,185.12","1,185.12",USD,EG_JH Resource Calc,
Creative - Editorial,ECD - Editorial,FTE,Day,US-SEA,"1,527.91","1,527.91",USD,EG_JH Resource Calc,
Creative - Editorial,Designer - Editorial,FTE,Day,US-LA,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Developer,FTE,Day,US-LA,653.47,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Sub Copy Editor,FTE,Day,US-LA,546.23,653.47,USD,EG_JH Resource Calc,
Creative - Editorial,Copywriter - Design,FTE,Day,US-LA,653.47,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Editor,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Art Director - Editorial,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Copywriter - Editorial,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,Senior Designer - Editorial,FTE,Day,US-LA,799.72,799.72,USD,EG_JH Resource Calc,
Creative - Editorial,CD - Editorial,FTE,Day,US-LA,"1,360.37","1,360.37",USD,EG_JH Resource Calc,
Creative - Editorial,ECD - Editorial,FTE,Day,US-LA,"1,725.93","1,725.93",USD,EG_JH Resource Calc,
Database,CRM/Data Analyst,FTE,Hour,UK-LON,75.00,75.00,GBP,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-ES,75.00,75.00,EUR,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-FR,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-DE,95.00,95.00,EUR,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-IT,90.00,90.00,EUR,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,LATAM-BR,375.00,375.00,BRL,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,APAC-CN,510.00,510.00,CNY,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,NA-CA,95.00,95.00,CAD,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-CH,95.00,95.00,CHF,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,CRM/Data Analyst,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,UK-LON,75.00,75.00,GBP,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-ES,75.00,75.00,EUR,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-FR,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-DE,95.00,95.00,EUR,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-IT,90.00,90.00,EUR,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,LATAM-BR,375.00,375.00,BRL,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,APAC-CN,510.00,510.00,CNY,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,NA-CA,95.00,95.00,CAD,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-CH,95.00,95.00,CHF,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Data Analyst,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,UK-LON,180.00,180.00,GBP,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-ES,155.00,155.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-FR,200.00,200.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-DE,210.00,210.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-IT,145.00,145.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,LATAM-BR,790.00,790.00,BRL,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,APAC-CN,815.00,815.00,CNY,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,NA-CA,177.00,177.00,CAD,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-CH,210.00,210.00,CHF,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Database Manager,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Programmer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,UK-LON,110.00,110.00,GBP,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-ES,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-FR,175.00,175.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-DE,150.00,150.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-IT,127.00,127.00,EUR,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,LATAM-BR,640.00,640.00,BRL,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,APAC-CN,710.00,710.00,CNY,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,NA-CA,145.00,145.00,CAD,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-CH,150.00,150.00,CHF,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Digital Technical Director,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Data Analyst,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Senior Digital Producer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,UK-LON,95.00,95.00,GBP,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-ES,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-FR,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-DE,140.00,140.00,EUR,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-IT,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,LATAM-BR,580.00,580.00,BRL,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,APAC-CN,775.00,775.00,CNY,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,NA-CA,122.00,122.00,CAD,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-CH,140.00,140.00,CHF,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Systems Engineer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,UK-LON,80.00,80.00,GBP,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-ES,80.00,80.00,EUR,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-FR,115.00,115.00,EUR,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-DE,120.00,120.00,EUR,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-IT,100.00,100.00,EUR,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,LATAM-BR,420.00,420.00,BRL,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,APAC-CN,630.00,630.00,CNY,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,NA-CA,118.00,118.00,CAD,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-CH,120.00,120.00,CHF,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,APAC-IN,30.00,30.00,USD,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,APAC-CN-USD,42.00,42.00,USD,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,LATAM-MX,45.00,45.00,USD,OP_Content Lab,Exact Rate Match
Database,Technical Programmer,FTE,Hour,EU-PL,47.50,47.50,USD,OP_Content Lab,Exact Rate Match
Design Studio,Content Specialist - Design Production,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Design Studio,Email Producer - Design,FTE,Day,UK-LON,436.69,436.69,GBP,EG_JH Resource Calc,
Design Studio,Presentation Designer,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Design Studio,Project Manager - Design PM,FTE,Day,UK-LON,436.69,540.53,GBP,EG_JH Resource Calc,
Design Studio,Senior Copywriter - Design,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Design Studio,Senior Project Manager - Design PM,FTE,Day,UK-LON,540.53,540.53,GBP,EG_JH Resource Calc,
Design Studio,Senior Manager - Design PM,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Design Studio,Senior Manager - Design Production,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Design Studio,Senior Production Manager - Design Production,FTE,Day,UK-LON,727.82,727.82,GBP,EG_JH Resource Calc,
Design Studio,Design Studio Director,FTE,Day,UK-LON,972.38,972.38,GBP,EG_JH Resource Calc,
Design Studio,Senior Director - Design Production,FTE,Day,UK-LON,1252.49,1252.49,GBP,EG_JH Resource Calc,
Design Studio,Content Specialist - Design Production,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
Design Studio,Email Producer - Design,FTE,Day,US-AUS,583.55,583.55,USD,EG_JH Resource Calc,
